conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.25E+18,Fri Apr 17 05:43:06 +0000 2020,0,Kawasan Kecamatan Kedungkandang rupanya menjadi sasaran empuk kawanan pelaku curanmor. Dalam waktu tiga hari dua kali kejadian pencurian motor. Mirisnya lagi sekali beraksi dua motor langsung raib. Sehingga total https://t.co/WKfCwDvaFU,1.25E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1251023359867002880,9.86E+17,malpostonline
1.25E+18,Wed Apr 15 01:46:55 +0000 2020,0,Warga Desa Dadaprejo Kecamatan Junrejo Kota Batu berhasil meringkus pelaku curanmor yang tengah beraksi di sebuah warung Selasa (14/4) malam sekitar pukul 20.30 WIB. .... Selengkapnya cek instastory dan swipe https://t.co/HXy14vGASR,1.25E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1250239147723366402,9.86E+17,malpostonline
1.25E+18,Tue Apr 14 06:41:36 +0000 2020,0,Kawasan Perum Grand Family Segaran menjadi sasaran pencurian. Terbaru Senin (13/4) siang rumah dari Fahmi Prasetyo 27 penghuni kavling 20 RT 04 RW 09 Segaran Kendalpayak Pakisaji disatroni maling. Perhiasan https://t.co/8nIyOMOfmS,1.25E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1249950918742695936,9.86E+17,malpostonline
1.25E+18,Mon Apr 13 15:29:14 +0000 2020,0,sawojajar dah redzone corona masih aja ada curanmor fakkkk,1.25E+18,,,in,"Jember, Jawa Timur",0,1,0,https://x.com/bukanjakaa/status/1249721315331731459,1.12E+18,bukanjakaa
1.25E+18,Sun Apr 12 14:46:35 +0000 2020,0,Seorang pelaku pencurian kendaraan bermotor Faizal 53 warga Poncokusumo Kabupaten Malang bersimbah darah dihajar massa. Residivis pencurian kendaraan bermotor (curanmor) ini tertangkap basah oleh warga ketika https://t.co/C8lAtpnncH,1.25E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1249348193445457920,9.86E+17,malpostonline
1.25E+18,Mon Apr 06 10:01:23 +0000 2020,0,Pelaku pencurian kendaraan bermotor (curanmor) spesialis rumah kontrakan kembali beraksi di wilayah hukum Polresta Malang Kota. Mereka lagi-lagi memanfaatkan celah ketika sang pemilik sedang lengah dan meninggalkan https://t.co/b2XxMQOWjO,1.25E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1247102092688457729,9.86E+17,malpostonline
1.25E+18,Thu Apr 02 23:28:11 +0000 2020,0,Hanya butuh waktu sepekan bagi Unit Reskrim Polsek Wagir mengungkap kasus pencurian motor yang terjadi di Jalan Raya Bandulan Barat Kelurahan Pandanlandung Kecamatan Wagir. Selasa (31/3) lalu polisi berhasil https://t.co/kOOpxWMYjp,1.25E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1245855579953713153,9.86E+17,malpostonline
1.24E+18,Tue Mar 31 12:56:35 +0000 2020,0,Polsek Lowokwaru berhasil mengungkap kasus pencurian ponsel dan laptop. Tersangka ditangkap polisi setelah tertangkap basah oleh warga ketika melakukan aksinya di kawasan Jalan Joyo Raharjo Kecamatan Lowokwaru https://t.co/rsDZADiYuD,1.24E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1244971853719810049,9.86E+17,malpostonline
1.24E+18,Tue Mar 31 08:53:41 +0000 2020,1,Polsek Lowokwaru berhasil mengungkap kasus pencurian ponsel dan laptop. Tersangka ditangkap polisi setelah tertangkap basah oleh warga ketika melakukan aksinya di kawasan Jalan Joyo Raharjo Kecamatan Lowokwaru https://t.co/P6kZCB4A7E,1.24E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1244910729704157184,9.86E+17,malpostonline
1.24E+18,Fri Mar 27 06:21:13 +0000 2020,0,Pelaku pencurian kendaraan bermotor (curanmor) kembali beraksi di wilayah tempat kos. Kali ini peristiwa tersebu terjadi di kawasan Jalan Ahmad Yani Kecamatan Blimbing Kota Malang. Aksi pelaku tersebut sempat https://t.co/LMmkLL1VeJ,1.24E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1243422804894072834,9.86E+17,malpostonline
1.24E+18,Tue Mar 24 00:42:26 +0000 2020,0,Aksi curanmor di Kota Malang masih belum mereda. Buktinya dua kejadian pencurian motor kembali terjadi pada sepekan terakhir. Pertama di Jalan Bantaran V Kelurahan Tulusrejo Kecamatan Lowokwaru. Sedangkan kedua di https://t.co/ebFQJkj8Jt,1.24E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1242250386959765504,9.86E+17,malpostonline
1.24E+18,Tue Mar 10 13:49:52 +0000 2020,0,Polisi lagi-lagi dikerjai pelaku curanmor. Kawanan ini kembali beraksi Senin (9/3) sore. Kali ini aksinya di sebuah tempat kos mahasiswa Jalan Mayjend Panjaitan Kecamatan Klojen. Pelaku membawa kabur motor Honda https://t.co/Elc0CaUOV6,1.24E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1237375120479567872,9.86E+17,malpostonline
1.24E+18,Tue Mar 10 13:35:58 +0000 2020,0,Pencurian helm kembali terjadi di Kota Malang. Setelah terjadi di parkiran kafe yang terletak di Jalan Mundu Kecamatab Klojen kali ini terjadi di parkiran sebuah kampus. Aksi pencurian helm tersebut terekam kamera https://t.co/rVcwdajz4s,1.24E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1237371622400692224,9.86E+17,malpostonline
1.23E+18,Tue Mar 03 08:55:45 +0000 2020,0,Pelaku pencurian kendaraan bermotor tak berhenti beraksi. Kali ini terjadi di Jalan Ir. H. Juanda Kelurahan Jodipan Kota Malang. Selama hampir satu bulan sudah ada tiga sepeda motor milik warga yang raib dibawa https://t.co/02WgikL55t,1.23E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1234764388789366789,9.86E+17,malpostonline
1.23E+18,Mon Feb 24 05:28:05 +0000 2020,11,Sekedar mengingatkan yg suka belanja di Metro swalayan untuk lebih berhati-hati klo naroh barang &amp; helm dimotor lagi marak pencurian bahkan nasi bungkus aja di embat klo yg baru kejadian di Metro sigura-gura samping masjid Muhajirin @infomalang,1.23E+18,,,in,"Malang, Jawa Timur",4,4,9,https://x.com/Mmaayyyy31/status/1231813023368503296,1418046738,Mmaayyyy31
1.23E+18,Fri Feb 07 22:35:31 +0000 2020,3,Polresta Malang Kota Tangkap 4 Pelaku Spesialis Curanmor https://t.co/L7cH9ByFe5 @HumasMakota @PidMakota https://t.co/zS5JCLEpT3,1.23E+18,https://pbs.twimg.com/media/EQNPi_rUcAIhVyq.jpg,,in,Malang,0,0,0,https://x.com/RRIMalang/status/1225910993353506817,1371191090,RRIMalang
1.20E+18,Mon Dec 02 16:39:55 +0000 2019,19,Pencurian di jalan kendalsari 3 no 86. Barang yang di curi adalah laptop yang jadi masalah file skripsi teman Saya Ada di dalam mohon bantuannya kawan2 barang kali pernah liat atau kenal orang nya bisa DM saya. Mohon bantu sebarkan @UB_Official @EM_UBOfficial https://t.co/ml0FhHsYch,1.20E+18,https://pbs.twimg.com/ext_tw_video_thumb/1201540878457720833/pu/img/62UVyV2fsFJdTtfe.jpg,,in,Medan,0,2,35,https://x.com/ElkanaArioze/status/1201541516079976449,715875085,ElkanaArioze
1.12E+18,Thu May 02 10:46:52 +0000 2019,25,Tampak pelaku pencurian di masjid al falah malang sedang diamankan dengan polisi setempat. @infomalang https://t.co/5WxWUktc6C,1.12E+18,https://pbs.twimg.com/ext_tw_video_thumb/1123901584893722625/pu/img/reLE_6sGxi2GmjUZ.jpg,,in,Indonesia,10,16,30,https://x.com/ocidbacit/status/1123901662530342913,857501780,ocidbacit
9.82E+17,Fri Apr 06 21:29:00 +0000 2018,6,Mohon bantu share min. Barusan terjadi curanmor lokasi di Ds. Gondowangi wagir. Sepeda motor FU nopol N 3465 IO an. Rizal Fatchurohman. Mohon bantuannya. Wa di 082234821207 cc @SeputarMalang @infomalangraya @infomalang @infomalangnet https://t.co/wsKWuywJk9,9.82E+17,https://pbs.twimg.com/media/DaIT8QRU8AAKd1a.jpg,,in,Malang,0,2,16,https://x.com/rubiniangga/status/982369606756020229,403155493,rubiniangga
1.74E+18,Wed Jan 10 03:25:33 +0000 2024,2,Kejaksaan Negeri (Kejari) Kota Batu menetapkan 2 tersangka baru dalam kasus korupsi Puskesmas Bumiaji Selasa (9/1). Dua tersangka tersebut adalah Kepala Dinas Kesehatan (Dinkes) Kota Batu Kartika Trisulandari dan dari pihak swasta Abdul Khanif. BACA: https://t.co/bPir29Kyyr,1.74E+18,,,in,"Jalan Kawi 11B, Kota Malang",0,0,0,https://x.com/radar_malang/status/1744923404757782803,528590547,radar_malang
1.74E+18,Tue Jan 02 08:35:42 +0000 2024,2,Satreskrim Polresta Malang Kota menegaskan tersangka pembunuhan dan mutilasi istri sendiri James melakukan perbuatannya dengan sadar. https://t.co/Ep212zgHO4,1.74E+18,https://pbs.twimg.com/media/GC0wa2RbwAE79EG.jpg,,in,"Jalan Kawi 11B, Kota Malang",0,1,3,https://x.com/radar_malang/status/1742102353153827121,528590547,radar_malang
1.37E+18,Tue Mar 16 11:26:43 +0000 2021,1,Polsek terdekat Polsek Polsek terdekat Polsek Polsek terdekat. Tangkap pelaku ujar KEBENCIAN. Sebelum menyebar luas. Ini punya orang tua apa tidak sih. Bravo Polsek Polsek Polsek Polsek Polsek Polsek Polsek Polsek Polsek Polsek Polsek Polsek Polsek Polsek Polsek Polsek terdekat,1.37E+18,,,in,,0,0,1,https://x.com/EkoFirman20/status/1371784994532720643,1.34E+18,EkoFirman20
1.37E+18,Mon Mar 15 12:38:58 +0000 2021,0,Masyarakat kabupaten Malang Jatim kecamatan tumpang memohon kepolisian @DivHumas_Polri Untuk beroperasi Pelaku protitusi muncikari. https://t.co/R8mdx9H0JJ,1.37E+18,,,in,,0,0,0,https://x.com/EkoFirman20/status/1371440787624370176,1.34E+18,EkoFirman20
1.36E+18,Thu Feb 18 12:40:24 +0000 2021,0,Bravo polisi kejar pelaku pembunuh ibu dan anak. Polsek Polsek Polsek Polsek Polsek Polsek Polsek Polsek Polsek Polsek Polsek Polsek Polsek Polsek Polsek Polsek Polsek Polsek terdekat Babinsa mohon di bantu 2 korban tewas ibu dan anak Nya. Bravo polisi kejar pelaku pembunuh.. https://t.co/BXDY4ofETF,1.36E+18,https://pbs.twimg.com/media/EugmszkVkAQnYJ3.jpg,,in,,0,0,0,https://x.com/EkoFirman20/status/1362381451757379586,1.34E+18,EkoFirman20
1.35E+18,Fri Jan 22 11:48:58 +0000 2021,0,BRAVO POLISI kasih sangsi yang tegas.pelaku biadab cekok i bayi masih umur 4 bulan.,1.35E+18,,,in,,0,0,0,https://x.com/EkoFirman20/status/1352584034463834113,1.34E+18,EkoFirman20
1.36E+18,Fri Jan 29 12:52:29 +0000 2021,3,@PKedungkandang @LalinNews @infomalang @Senaputra_FM @malangvoice @bpbd_malangkota @kedungkandang01 Terus kelanjutannya gimana?? Harus ada yg bertanggung jawab terkait pemukulan tsb. Pelaku harus ditahan karena sudah melakukan penganiayaan. Protes boleh marah boleh tapi kepala harus tetap dingin. Jangan terus seenaknya saja main hakim sendiri. ,1.36E+18,,PKedungkandang,in,"Kota Malang, Jawa Timur",0,0,1,https://x.com/ArnandoFernando/status/1355136733742944268,2942488856,ArnandoFernando
1.35E+18,Fri Jan 15 15:02:46 +0000 2021,0,Bravo Polsek terdekat untuk menangkal pelaku pembunuh bayi.,1.35E+18,,,in,"Kota Malang, Jawa Timur",0,0,0,https://x.com/EkoFirman20/status/1350096090557607937,1.34E+18,EkoFirman20
1.27E+18,Wed May 27 12:31:51 +0000 2020,0,Pelaku pencurian kendaraan bermotor (curanmor) kembali beraksi di wilayah hukum Kota Malang. Kali ini mereka menyasar perkampungan warga yang terletak di Jalan Prof. Muh. Yamin V Kecamatan Klojen Kota https://t.co/h0xYaaDuhJ,1.27E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1265621738408349696,9.86E+17,malpostonline
1.26E+18,Wed May 20 08:37:28 +0000 2020,0,Pelaku pencurian kendaraan bermotor kembali beraksi. Sebuah sepeda motor Honda CB 150 R raib digondol maling. Peristiwa itu diketahui terjadi pada Selasa (19/5) di halaman sebuah kantor yang terletak di Jalan MT. https://t.co/OduUZyCFro,1.26E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1263026041033052160,9.86E+17,malpostonline
1.26E+18,Mon May 18 08:46:03 +0000 2020,0,Pelaku pencurian tidak hanya menyasar kendaraan bermotor saja. Namun juga barang berharga lain milik warga. Seperti yang terjadi di Jalan Segawe Kelurahan Bandung Rejosari Kecamatan Sukun Kota Malang sebuah https://t.co/0muqtmNcrX,1.26E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1262303423279423488,9.86E+17,malpostonline
1.26E+18,Mon May 18 06:06:21 +0000 2020,0,Pelaku Pembunuhan Gadis Cantik di Malang Terjerat UU Perlindungan Anak Kasus HYS (17) pelaku pembunuhan AL (17) telah dilimpahkan pada Unit Perlindungan Perempuan dan Anak (PPA) Polres Malang. Mengingat korban https://t.co/mbzjfs9NYT,1.26E+18,,,in,"Malang, Jawa Timur",0,0,0,https://x.com/tugumalang_id/status/1262263235920760832,535213390,tugumalang_id
1.26E+18,Mon May 18 05:23:16 +0000 2020,0,Satreskrim Polres Malang melanjutkan penyidikan kasus pembunuhan remaja putri di Sipon pintu air Kali Metro Talangagung Kepanjen. Sampai saat ini tersangka HYS atau Gamber 17 warga Talangagung Kepanjen masih https://t.co/pGPholxkug,1.26E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1262252392877363201,9.86E+17,malpostonline
1.26E+18,Thu May 14 07:15:42 +0000 2020,0,Pelaku pencurian kendaraan bermotor (curanmor) kembali beraksi di wilayah hukum Kota Malang yang kini lagi gencar memerangi curanmor. Bahkan aksi pelaku sempat terekam kamera pengintai dan viral di media sosial https://t.co/3Pwnf1RiO6,1.26E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1260831135346634752,9.86E+17,malpostonline
1.26E+18,Wed May 13 06:38:05 +0000 2020,0,Pelaku pencurian kendaraan bermotor (curanmor) kembali beraksi. Kali ini mereka beraksi di kawasan Jalan Bunga Cengkeh Kecamatan Lowokwaru Kota Malang di salah satu tempat service ponsel. Perisitiwa itu terjadi https://t.co/hyxBSb0qlD,1.26E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1260459281981362182,9.86E+17,malpostonline
1.26E+18,Tue May 12 08:11:41 +0000 2020,0,Aksi pelaku pencurian yang terekam kamera pengintai kembali terjadi. Pencurian yang dilakukan pada Senin (11/5) tersebut sempat viral di media sosial Facebook. Korban pencurian Ratih 20 warga Kelurahan Lesanpuro https://t.co/mYT9ssNI8v,1.26E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1260120450455265280,9.86E+17,malpostonline
1.26E+18,Mon May 11 19:10:32 +0000 2020,0,Pelaku pembacokan balita di Dusun Krajan Desa Kasembon Bululawang Sudi 40 memiliki latar belakang kejiwaan yang bermasalah. Penyelidikan Polsek Bululawang menegaskan bahwa pelaku memang sakit jiwa sejak lama. https://t.co/cVMfsw60kB,1.26E+18,,,in,,0,1,0,https://x.com/malpostonline/status/1259923866207416324,9.86E+17,malpostonline
1.26E+18,Sat May 09 14:25:45 +0000 2020,0,Sampai malam petugas kepolisian masih melakukan penyelidikan kasus percobaan pembunuhan yang dilakukan tersangka Choirul 37 tahun warga Dusun Bonjati Desa Klampok Kecamatan Singosari. ... ... Selengkapnya cek https://t.co/pVSQ8B1741,1.26E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1259127421565046790,9.86E+17,malpostonline
1.26E+18,Fri May 08 08:55:19 +0000 2020,0,Aksi pencurian kendaraan bermotor (curanmor) kembali terjadi. Belum lama ini pelaku nekat beraksi di Jalan Mayjend Panjaitan Kecamatan Klojen Kota Malang yang banyak dilalui oleh kendaraan. ... ... Selengkapnya https://t.co/FRbhpMz0AQ,1.26E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1258681877734588418,9.86E+17,malpostonline
1.26E+18,Tue May 05 16:21:41 +0000 2020,0,Pelaku pencurian kembali beraksi di Kota Malang. Selasa (5/5) sebuah toko sepatu Geist Store dan Komu Kafe yang terletak di Jalan Cokroaminoto Kecamatan Klojen Kota Malang dibobol https://t.co/IvtRJfH3Ma,1.26E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1257707044167172097,9.86E+17,malpostonline
1.26E+18,Tue May 05 08:26:19 +0000 2020,0,Pelaku pencurian kendaraan motor (curanmor) yang menggegerkan media sosial akhirnya meninggal dunia. Diduga pelaku harus merenggang nyawa akibat amuk massa peristiwa percobaan pencurian yang terjadi di Jalan Zaenal https://t.co/dzqTKWyyMM,1.26E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1257587417302872065,9.86E+17,malpostonline
1.26E+18,Mon May 04 07:28:09 +0000 2020,0,Media sosial facebook kembali digegerkan dengan video amatir milik warga. Dalam rekaman video tersebut puluhan warga membekuk seorang pria dan menjadi sasaran amuk massa. Diduga pria tersebut adalah pelaku curanmor https://t.co/ywmhBQBpHZ,1.26E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1257210390112538630,9.86E+17,malpostonline
1.26E+18,Mon May 04 02:59:11 +0000 2020,2,Lagi 2 pemuda tersangka curat di dermaga Sendang Biru berhasil ditangkap Unit Reskrim Polsek Sumbermanjing Wetan. #KabupatenMalang https://t.co/KrOUAxs4zA,1.26E+18,,,in,Kota Malang,0,0,0,https://x.com/tubagusody/status/1257142700798668800,1.16E+18,tubagusody
1.26E+18,Thu Apr 30 06:06:47 +0000 2020,0,Sunifah warga Jalan Gadang XIX Kota Malang menjadi korban gendam Rabu (29/4). Modus pelaku dengan menanyakan alamat jalan. Akibat kejadian itu korban mengalami kerugian sekitar Rp 5 5 juta. Saya tidak melaporkan https://t.co/IafvvnVYe4,1.26E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1255740360770367491,9.86E+17,malpostonline
1.26E+18,Sun May 03 08:13:34 +0000 2020,0,Aksi pelaku pencurian kendaraan bermotor yang terekam kamera pengintai kembali terjadi. Peristiwa tersebut menimpa seorang pegawai toko modern yang sedang asyik bekerja. Sampai saat ini kasus tersebut masih dalam https://t.co/ygFcdMebqe,1.26E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1256859429879808001,9.86E+17,malpostonline
1.26E+18,Wed Apr 29 05:41:01 +0000 2020,0,Kawasan Kebalen Wetan Kecamatan Kedungkandang Kota Malang geger Selasa (28/4). Sekitar pukul 20.30 WIB diduga seorang pelaku tindak pidana kriminal tertangkap. Di jagad media sosial facebook warga net menduga https://t.co/Xt7q9AE92n,1.26E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1255371489706213376,9.86E+17,malpostonline
1.26E+18,Wed Apr 29 04:21:37 +0000 2020,0,Bisnis obat-obatan ilegal yang dilakukan dua pelaku yakni warga Kecamatan Gondanglegi Kabupaten Malang ternyata sudah berjalan sejak lama. Zainul Abidin mengaku kalau dia menjual obat-obatan tanpa izin edar dari https://t.co/RuLXEnvwJL,1.26E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1255351508041977856,9.86E+17,malpostonline
1.26E+18,Tue Apr 28 08:33:49 +0000 2020,0,Pelaku pencurian kendaraan bermotor (curanmor) kembali beraksi. Mereka memanfaatkan celah masyarakat yang sedang asyik berbuka puasa untuk melakukan aksinya. Peristiwa itu terjadi pada Senin (27/4) sekitar pukul https://t.co/DVbYLr1FDu,1.26E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1255052588346564609,9.86E+17,malpostonline
1.25E+18,Fri Apr 24 09:09:25 +0000 2020,0,Unit Reserse Kriminal (Reskrim) Polsek Sukun berhasil menangkap pelaku pencurian dan pemberatan (curat) Kamis (23/4). Pria yang diketahui berasal dari Dusun Temu Kelurahan Sitirejo Kecamatan Wagir Kabupaten https://t.co/xptcpIyCsu,1.25E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1253611995384995842,9.86E+17,malpostonline
1.25E+18,Thu Apr 23 13:52:23 +0000 2020,0,Penjahat jalanan kembali berulah. Kamis (24/4) pagi pelaku jambret beraksi di Jalan Hamoman Kecamatan Pakis. Korbannya seorang ibu rumah tangga yakni Sulika warga Jalan Jaya Srani Malang. ... ... Selengkapnya https://t.co/yDxd8ji7Fv,1.25E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1253320817796055040,9.86E+17,malpostonline
1.25E+18,Thu Apr 23 13:51:40 +0000 2020,0,Pembobol Malbourne Coffee Shop milik Wakil Ketua DPRD Kota Malang di Jalan Candi Panggung Malang terungkap. Pelakunya ternyata anak berusia di bawah umur. Rabu (22/4) pelaku diamankan Unit Reskrim Polsek Bantur https://t.co/sIZABeNJSM,1.25E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1253320640494329856,9.86E+17,malpostonline
1.25E+18,Thu Apr 23 06:21:14 +0000 2020,0,Pelaku pencurian kendaraan bermotor (curanmor) kembali beraksi. Mereka menyasar kawasan kontrakan mahasiswa yang terletak di Jalan Ikan Paus V Kecamatan Lowokwaru Kota Malang. Berdasarkan informasi yang berhasil https://t.co/gl9ptf0xY5,1.25E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1253207281984036864,9.86E+17,malpostonline
1.25E+18,Thu Apr 23 06:19:31 +0000 2020,0,Polresta Malang Kota berhasil melakukan penangkapan tiga pelaku vandalisme yang meresahkan masyarakat. Sampai saat ini mereka masih melakukan penyelidikan dan pengembangan terhadap para tersangka. Ketiga tersangka https://t.co/XvhiLG4A6r,1.25E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1253206852525084673,9.86E+17,malpostonline
1.25E+18,Sun Apr 19 08:38:24 +0000 2020,0,Polresta Malang Kota bersama polsek jajaran terus berupaya untuk mengungkap kasus pencurian kendaraan bermotor (curanmor). Belum lama ini Polsek Lowokwaru berhasil menangkap satu pelaku curanmor yang dilakukan di https://t.co/pX2poJgsei,1.25E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1251792249467408385,9.86E+17,malpostonline
1.24E+18,Tue Mar 31 12:56:35 +0000 2020,0,Polsek Lowokwaru berhasil mengungkap kasus pencurian ponsel dan laptop. Tersangka ditangkap polisi setelah tertangkap basah oleh warga ketika melakukan aksinya di kawasan Jalan Joyo Raharjo Kecamatan Lowokwaru https://t.co/rsDZADiYuD,1.24E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1244971853719810049,9.86E+17,malpostonline
1.24E+18,Tue Mar 31 08:53:41 +0000 2020,1,Polsek Lowokwaru berhasil mengungkap kasus pencurian ponsel dan laptop. Tersangka ditangkap polisi setelah tertangkap basah oleh warga ketika melakukan aksinya di kawasan Jalan Joyo Raharjo Kecamatan Lowokwaru https://t.co/P6kZCB4A7E,1.24E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1244910729704157184,9.86E+17,malpostonline
1.74E+18,Tue Jan 02 08:35:42 +0000 2024,2,Satreskrim Polresta Malang Kota menegaskan tersangka pembunuhan dan mutilasi istri sendiri James melakukan perbuatannya dengan sadar. https://t.co/Ep212zgHO4,1.74E+18,https://pbs.twimg.com/media/GC0wa2RbwAE79EG.jpg,,in,"Jalan Kawi 11B, Kota Malang",0,1,3,https://x.com/radar_malang/status/1742102353153827121,528590547,radar_malang
1.69E+18,Wed Aug 09 05:04:01 +0000 2023,13,Dipikir kecelakaan ternyata peristiwa di Singosari dua hari lalu adalah penangkapan maling motor oleh Polresta Malang Kota. Dua maling motor sudah dibuntuti untuk disergap. Saat penangkapan pelaku melawan sehingga didor. berikut video konferensi pers penangkapan pelaku https://t.co/0Li007e8IE,1.69E+18,https://pbs.twimg.com/ext_tw_video_thumb/1689140211748605953/pu/img/kMzDS6WPWG6pVmPR.jpg,,in,"Jalan Kawi 11B, Kota Malang",1,0,7,https://x.com/radar_malang/status/1689140455160852485,528590547,radar_malang
1.26E+18,Wed May 06 10:20:01 +0000 2020,0,Satuan Reserse Narkoba (Satreskoba) Polresta Malang Kota menangkap seorang bandar dan kurir narkoba. Keduanya kedapatan menyimpan dan memiliki sabu serta pil happy five yang siap https://t.co/BNM0F5QFhY,1.26E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1257978416856514560,9.86E+17,malpostonline
1.25E+18,Sun Apr 12 07:14:28 +0000 2020,0,Polresta Malang Kota mengamankan 207 orang remaja yang terlibat balap liar Sabtu (11/4). Selain itu polisi juga mengamankan 154 barang bukti berupa kendaraan bermotor di kantor polisi. Kapolresta Malang Kota https://t.co/2MIrNlRFq9,1.25E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1249234414032302082,9.86E+17,malpostonline
1.25E+18,Fri Apr 10 08:33:11 +0000 2020,0,Satuan Reserse Narkoba (Satreskoba) Polresta Malang kota berhasil menangkap seorang kurir sabu. Pria yang berinisial RD 27 warga Jalan Ahmad Yani Kecamatan Blimbing Kota Malang itu nekat mengantar barang haram https://t.co/ZOWhLjW9Lq,1.25E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1248529448107999232,9.86E+17,malpostonline
1.23E+18,Sun Mar 01 09:01:08 +0000 2020,0,Kejahatan jalanan yang bermodus memecahkan kaca mobil kembali terjadi di wilayah hukum Polresta Malang Kota. Jumat (28/2) lalu peristiwa itu terjadi di sekitaran Jalan Ahmad Yani Kecamatan Blimbing Kota Malang https://t.co/bZzvE5KL5W,1.23E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1234040968548143104,9.86E+17,malpostonline
1.26E+18,Tue May 05 06:46:14 +0000 2020,0,Satuan Reserse Kriminal (Satreskrim) Polresta Malang Kota terus mendalami kasus balap liar yang baru saja diamankan oleh Satlantas Polresta Malang Kota. Sebab dalam kasus yang terjadi di Jalan Rajasa Kecamatan https://t.co/UlSaLhSzHN,1.26E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1257562229714694144,9.86E+17,malpostonline
1.23E+18,Thu Feb 20 06:15:06 +0000 2020,0,Unit Resmob Satreskrim Polresta Malang Kota kembali mengamankan dua orang jambret. Mereka ditangkap setelah melakukan aksi penjambretan di Fly Over Arjosari pada Selasa (18/2) sekitar pukul https://t.co/NO2JOGAHnp,1.23E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1230375305967173633,9.86E+17,malpostonline
1.23E+18,Wed Feb 19 10:25:58 +0000 2020,1,Mengaku jadi polisi seorang pria berinisial SZ 29 warga Jalan Gapura Desa Pandanlandung Kecamatan Wagir Kabupaten Malang harus benar-benar berurusan dengan pihak kepolisian dari Polresta Malang Kota. Ia https://t.co/q9NFQN3lZg,1.23E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1230076050111107072,9.86E+17,malpostonline
1.23E+18,Fri Feb 07 22:35:31 +0000 2020,3,Polresta Malang Kota Tangkap 4 Pelaku Spesialis Curanmor https://t.co/L7cH9ByFe5 @HumasMakota @PidMakota https://t.co/zS5JCLEpT3,1.23E+18,https://pbs.twimg.com/media/EQNPi_rUcAIhVyq.jpg,,in,Malang,0,0,0,https://x.com/RRIMalang/status/1225910993353506817,1371191090,RRIMalang
1.24E+18,Thu Mar 19 09:50:19 +0000 2020,0,Satuan Reserse Narkoba (Satreskoba) Polresta Malang Kota berhasil menangkap satu jaringan narkotika jenis sabu. Diketahui barang haram tersebut didapat dari jaringan pengedar narkoba di Lapas Madiun. Dalam kasus https://t.co/xamyAPeOw4,1.24E+18,,,in,,0,0,0,https://x.com/malpostonline/status/1240576324915380224,9.86E+17,malpostonline
